Sample Size:	4210.0	3327.0	3443.0	4733.0	3486.0	3273.0	3462.0	2717.0	2329.0	2577.0	2795.0	3400.0	2570.0	2302.0	2400.0	3069.0	2620.0	3258.0	2258.0	2980.0	2319.0	2471.0	2613.0	3196.0	2553.0	2775.0	2869.0	4427.0	3149.0	3923.0	3689.0	5126.0	4055.0	4109.0	3818.0	5877.0	5204.0	5442.0	4896.0	5992.0	4686.0	3516.0	3573.0	4484.0	3177.0	2827.0	3528.0	5458.0

Pied Avocet	0.0258907	0.0291554	0.0290444	0.0321149	0.0180723	0.0259701	0.0294627	0.027604	0.0309146	0.024059	0.0207513	0.0188235	0.0159533	0.0143354	0.01875	0.0215054	0.0183206	0.0214856	0.0159433	0.0151007	0.0142303	0.0174019	0.0168389	0.0197121	0.0238935	0.0194595	0.0320669	0.0280099	0.0254049	0.0257456	0.0298184	0.0360905	0.0340321	0.0382088	0.0330016	0.0345414	0.0330515	0.0347299	0.0334967	0.0333778	0.0411865	0.0426621	0.0389029	0.0405888	0.0406043	0.0321896	0.0255102	0.0271162	
Eurasian Oystercatcher	0.0014252	6.011E-4	0.0011618	6.338E-4	5.737E-4	3.055E-4	2.889E-4	3.681E-4	0.0015	0.0015	3.578E-4	2.941E-4	0.0	0.0015	0.0	3.258E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	3.604E-4	3.486E-4	2.259E-4	0.0	0.0	0.0	3.902E-4	0.0	0.0	0.0	0.0	9.608E-4	1.838E-4	2.042E-4	1.669E-4	0.0015	2.844E-4	5.598E-4	4.46E-4	9.443E-4	3.537E-4	2.834E-4	3.664E-4	
African Oystercatcher	0.0612827	0.0507965	0.0516991	0.047116	0.0381526	0.0473572	0.0456384	0.0559441	0.0613997	0.0531626	0.0457961	0.0476471	0.0326848	0.0382276	0.04125	0.0495275	0.030916	0.0383671	0.0270151	0.0248322	0.0353601	0.0457305	0.0420972	0.0306633	0.0340776	0.0363964	0.0439177	0.0440479	0.0508098	0.049452	0.0376796	0.0536481	0.0503083	0.0550012	0.047407	0.0517271	0.0434281	0.039875	0.0441176	0.0418892	0.0578318	0.0426621	0.0475791	0.0488403	0.0481586	0.0534135	0.053288	0.0516673	
Black-bellied Plover	0.0199525	0.0240457	0.0177171	0.0204944	0.0120482	0.0174152	0.0187753	0.020979	0.0257621	0.0190144	0.0153846	0.0176471	0.0097276	0.0095569	0.0070833	0.0107527	0.0087786	0.0046041	0.0017715	0.0026846	0.0021561	0.0036423	0.0015308	0.0012516	0.0035253	0.0018018	0.0041826	0.0031624	0.005081	0.0020393	0.0037951	0.007023	0.0098644	0.016549	0.0099529	0.012081	0.0113374	0.0106578	0.0110294	0.0111816	0.0160051	0.0150739	0.020431	0.0167261	0.0182562	0.0166254	0.0178571	0.016856	
American Golden-Plover	4.751E-4	3.006E-4	8.713E-4	2.113E-4	2.869E-4	0.0	2.889E-4	7.361E-4	0.0	3.88E-4	0.0	2.941E-4	0.0	0.0	0.0	0.0	0.0	3.069E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011377	0.0	0.0011151	0.0018886	0.0010612	8.503E-4	3.664E-4	
Pacific Golden-Plover	7.126E-4	0.0	2.904E-4	4.226E-4	2.869E-4	3.055E-4	0.0	3.681E-4	4.294E-4	3.88E-4	0.0	0.0015	0.0	0.0	0.0	3.258E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	1.838E-4	2.042E-4	3.338E-4	0.0	2.844E-4	0.0015	2.23E-4	0.0015	7.075E-4	0.0015	1.832E-4	
Common Ringed Plover	0.036342	0.0426811	0.0371769	0.0395098	0.0286862	0.0348304	0.034662	0.0430622	0.0468012	0.0357004	0.0329159	0.0320588	0.0229572	0.0178106	0.0133333	0.010101	0.0030534	0.0015347	8.857E-4	0.0016779	0.0015	8.094E-4	0.0015	0.0021902	3.917E-4	7.207E-4	0.0015	6.777E-4	9.527E-4	0.0012745	5.422E-4	0.002341	0.0032059	0.0111949	0.0112624	0.0182066	0.0232513	0.0246233	0.0294118	0.0273698	0.0396927	0.0335609	0.0366639	0.0356824	0.0377715	0.0353732	0.0325964	0.0313302	
Three-banded Plover	0.095962	0.0970845	0.09149	0.083034	0.0823293	0.1023526	0.0840555	0.0857563	0.0987548	0.0853706	0.0948122	0.0797059	0.0789883	0.0725456	0.0679167	0.0856957	0.0870229	0.0893186	0.0872453	0.0885906	0.0784821	0.0910563	0.0830463	0.089174	0.0951821	0.0893694	0.097595	0.1120398	0.0924103	0.0991588	0.0821361	0.0934452	0.0944513	0.0980774	0.088528	0.0935852	0.0847425	0.0854465	0.1025327	0.1088117	0.1039266	0.1163254	0.115869	0.1148528	0.0991501	0.0856031	0.0841837	0.0857457	
Little Ringed Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.853E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-toed Lapwing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010477	1.702E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blacksmith Lapwing	0.2182898	0.2392546	0.2396166	0.2133953	0.2128514	0.2358692	0.2411901	0.2366581	0.2623444	0.2615444	0.2411449	0.2188235	0.2447471	0.2345786	0.2216667	0.2492669	0.2480916	0.257213	0.2462356	0.2550336	0.2509702	0.2488871	0.2525832	0.2568836	0.2553858	0.2493694	0.2554897	0.2548001	0.2442045	0.2569462	0.2298726	0.2337105	0.2310727	0.2353371	0.2213201	0.2280075	0.1969639	0.2124219	0.2430556	0.2408211	0.2326078	0.2576792	0.2672824	0.250446	0.2247403	0.2094093	0.2106009	0.2009894	
Spur-winged Lapwing	0.0015	0.0	2.904E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.075E-4	0.0011338	3.664E-4	
White-crowned Lapwing	0.008076	0.0120228	0.0113273	0.0073949	0.0080321	0.0116101	0.0098209	0.006625	0.0038643	0.0112534	0.0060823	0.0064706	0.0042802	0.0108601	0.0091667	0.0039101	0.0076336	0.0055249	0.0097431	0.0077181	0.0099181	0.0125455	0.0088021	0.0078223	0.0070505	0.0046847	0.0115023	0.0121979	0.0073039	0.0079021	0.0089455	0.009364	0.0078915	0.0099781	0.0068098	0.0086779	0.0086472	0.0117604	0.0120507	0.010514	0.0057618	0.0150739	0.0128743	0.0160571	0.0103872	0.0060134	0.0076531	0.0062294	
Blacksmith x White-crowned Lapwing (hybrid)	2.375E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	7.761E-4	0.0	0.0	0.0	0.0	0.0	3.258E-4	0.0	0.0	4.429E-4	3.356E-4	0.0	4.047E-4	0.0015	3.129E-4	7.834E-4	0.0	0.0	4.518E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.619E-4	0.0	1.922E-4	0.0	2.042E-4	3.338E-4	0.0	0.0011377	0.0015	2.23E-4	6.295E-4	0.0	0.0	0.0	
Senegal Lapwing	0.0071259	0.006312	0.0063898	0.0044369	0.0068847	0.009777	0.0046216	0.0058888	0.0068699	0.0038805	0.0053667	0.005	0.0019455	0.0052129	0.00375	0.0061909	0.0030534	0.0036832	0.0048716	0.0053691	0.0051746	0.0080939	0.0068886	0.0034418	0.0031336	0.0014414	0.0038341	0.0045177	0.0041283	0.0048432	0.0016265	0.0039017	0.0029593	0.0031638	0.0065479	0.005445	0.0042275	0.0079015	0.0046977	0.0058411	0.0046948	0.0079636	0.0058774	0.0100357	0.005351	0.0038911	0.0056689	0.0049469	
Black-winged Lapwing	0.0045131	0.0087166	0.007842	0.0069723	0.0071715	0.0073327	0.0063547	0.0047847	0.0072993	0.007761	0.0039356	0.0052941	0.0054475	0.0065161	0.0095833	0.0074943	0.0061069	0.009515	0.006643	0.0073826	0.0047434	0.0056657	0.007654	0.0062578	0.0047004	0.005045	0.0087138	0.007906	0.0076215	0.0061178	0.0065058	0.0044869	0.004439	0.0038939	0.0034049	0.0049345	0.0071099	0.0079015	0.0100082	0.0063418	0.005335	0.0076792	0.0092359	0.0046833	0.0040919	0.0056597	0.0053855	0.0056797	
Crowned Lapwing	0.1030879	0.1039976	0.1115306	0.0935981	0.1055651	0.1081577	0.1195841	0.1144645	0.1172177	0.1230113	0.1116279	0.0973529	0.1214008	0.1151173	0.1083333	0.1290323	0.1312977	0.1325967	0.1501329	0.1630872	0.1530832	0.1590449	0.1519326	0.1683354	0.1594203	0.1618018	0.1359359	0.1362096	0.1349635	0.1328065	0.1187314	0.118611	0.1203453	0.1158433	0.1118387	0.1104305	0.0837817	0.0959206	0.1080474	0.1029706	0.0936833	0.1021047	0.1119507	0.1079393	0.0893925	0.0997524	0.0921202	0.0961891	
Wattled Lapwing	0.0465558	0.0553051	0.0487947	0.0418339	0.0533563	0.0464406	0.0479492	0.0471108	0.0485187	0.0574311	0.0490161	0.0426471	0.059144	0.0430061	0.04625	0.0625611	0.0572519	0.0573972	0.0566873	0.0577181	0.0620957	0.0647511	0.0535783	0.0588235	0.0517039	0.0598198	0.049146	0.0496951	0.0568434	0.0484323	0.0441854	0.048771	0.0564735	0.0579216	0.0544788	0.0554705	0.0445811	0.0512679	0.0688317	0.0615821	0.0603927	0.0688282	0.0691296	0.0778323	0.0535096	0.052706	0.0521542	0.0434225	
lapwing sp.	4.751E-4	6.011E-4	0.0	0.0	2.869E-4	0.0	5.777E-4	3.681E-4	8.587E-4	3.88E-4	3.578E-4	5.882E-4	0.0019455	0.0013032	0.0015	0.0	0.001145	9.208E-4	8.857E-4	6.711E-4	0.0	0.0	0.0	0.0	3.917E-4	3.604E-4	0.0	6.777E-4	6.351E-4	5.098E-4	0.0	5.853E-4	0.0	0.0012168	5.238E-4	6.806E-4	0.0	1.838E-4	4.085E-4	1.669E-4	2.134E-4	8.532E-4	0.0011195	0.0	0.0	3.537E-4	0.0	3.664E-4	
Caspian Plover	4.751E-4	0.0012023	2.904E-4	0.0023241	0.0011474	9.166E-4	5.777E-4	0.0	0.0	0.0	3.578E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	3.403E-4	7.686E-4	5.513E-4	0.0014297	0.0010013	4.268E-4	0.0011377	5.598E-4	2.23E-4	6.295E-4	0.0014149	2.834E-4	0.0015	
Tibetan Sand-Plover	0.0011876	9.017E-4	0.0	0.0	0.0	3.055E-4	2.889E-4	0.0014722	0.0	0.0011641	3.578E-4	0.0015	0.0	4.344E-4	0.0	0.0	3.817E-4	3.069E-4	0.0	6.711E-4	0.0	8.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.549E-4	2.711E-4	5.853E-4	2.466E-4	0.0	7.858E-4	0.0	1.922E-4	3.675E-4	0.0	0.0015	2.134E-4	2.844E-4	5.598E-4	4.46E-4	0.0	0.0	5.669E-4	3.664E-4	
Greater Sand-Plover	0.0014252	9.017E-4	0.0020331	8.451E-4	0.0011474	9.166E-4	2.889E-4	0.0014722	8.587E-4	0.0	3.578E-4	2.941E-4	0.0011673	8.688E-4	4.167E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.549E-4	0.0	0.0	0.0	0.0012168	5.238E-4	0.0	1.922E-4	1.838E-4	4.085E-4	6.676E-4	2.134E-4	8.532E-4	8.396E-4	2.23E-4	0.0015738	7.075E-4	8.503E-4	0.0010993	
sand-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kittlitz's Plover	0.036342	0.0423805	0.044438	0.0365519	0.0304073	0.0384968	0.0294627	0.0379095	0.0468012	0.0287156	0.0314848	0.0288235	0.0206226	0.0243267	0.01875	0.026393	0.0255725	0.0257827	0.0190434	0.0221477	0.0194049	0.0186159	0.0164562	0.0231539	0.0274187	0.0295495	0.0278843	0.0293653	0.0279454	0.0321183	0.0322581	0.0357004	0.0362515	0.036992	0.0322158	0.03301	0.0313221	0.0349136	0.0363562	0.0328772	0.0401195	0.0324232	0.0391828	0.0392507	0.0333648	0.0321896	0.0314626	0.0304141	
Chestnut-banded Plover	0.0028504	0.0045086	0.0043567	0.0033805	0.0022949	0.0042774	0.0051993	0.0077291	0.0068699	0.0042685	0.0035778	0.0032353	0.0023346	0.0039096	0.00125	0.001955	0.0026718	9.208E-4	0.0013286	0.0016779	8.624E-4	0.0024282	0.0022962	0.0012516	0.0015668	0.0018018	0.0017428	0.0013553	0.0028581	0.0022942	0.0027108	0.0039017	0.0022195	0.0041373	0.0026192	0.0028926	0.0028824	0.0029401	0.001634	0.0020027	0.001067	0.0022753	0.0025189	0.0028992	0.0025181	0.0010612	0.0017007	0.0027483	
White-fronted Plover	0.0389549	0.0408777	0.0293349	0.0293683	0.0252438	0.0369691	0.0268631	0.0323887	0.0373551	0.0248351	0.0211091	0.0276471	0.0151751	0.0147698	0.0245833	0.0215054	0.0194656	0.0202578	0.0177148	0.0127517	0.01768	0.0190206	0.0225794	0.0219024	0.0199765	0.0201802	0.0254444	0.0293653	0.0292156	0.0186082	0.0187043	0.0296528	0.0266338	0.0275006	0.0212153	0.0272248	0.0232513	0.021867	0.0290033	0.0265354	0.0307298	0.0324232	0.0349846	0.030107	0.0308467	0.0297135	0.0314626	0.0351777	
plover sp.	4.751E-4	6.011E-4	2.904E-4	4.226E-4	2.869E-4	6.111E-4	0.0	7.361E-4	0.0	7.761E-4	0.0010733	0.0017647	7.782E-4	8.688E-4	0.0	6.517E-4	0.0	3.069E-4	0.0	3.356E-4	0.0	0.0	0.0	3.129E-4	0.0	0.0	0.0	2.259E-4	0.0015	5.098E-4	2.711E-4	1.951E-4	7.398E-4	7.301E-4	7.858E-4	3.403E-4	0.0	9.188E-4	0.0	1.669E-4	0.0014938	2.844E-4	2.799E-4	4.46E-4	3.148E-4	0.0010612	0.0	5.497E-4	
Greater Painted-Snipe	0.0049881	0.0093177	0.0058089	0.0069723	0.0043029	0.0064161	0.0043328	0.0055208	0.0030056	0.0023283	0.0050089	0.0026471	0.0015564	0.0017376	8.333E-4	6.517E-4	0.0034351	0.0012277	0.0031001	0.0020134	0.0021561	0.0028329	0.0015308	0.0018773	3.917E-4	0.0028829	0.0017428	0.0031624	0.0015878	0.0020393	0.0018975	0.0029263	0.0019729	0.0014602	0.0013096	0.0025523	0.0040354	0.0040426	0.004902	0.0061749	0.0029876	0.0079636	0.0061573	0.0051293	0.0056657	0.0028299	0.0053855	0.0051301	
Lesser Jacana	7.126E-4	9.017E-4	2.904E-4	0.0010564	0.0014343	3.055E-4	0.0	0.0	0.0015	0.0011641	3.578E-4	8.824E-4	0.0015564	0.0	4.167E-4	0.0	7.634E-4	0.0012277	0.0022143	3.356E-4	8.624E-4	8.094E-4	0.0015308	9.387E-4	0.0015668	3.604E-4	0.0013942	0.0015812	6.351E-4	0.0012745	0.0	7.803E-4	2.466E-4	4.867E-4	7.858E-4	1.702E-4	3.843E-4	7.35E-4	0.0012255	3.338E-4	8.536E-4	0.0011377	5.598E-4	0.0017841	0.0015738	0.0017687	0.0011338	0.0	
African Jacana	0.0501188	0.0613165	0.0487947	0.0450032	0.0447504	0.0598839	0.0363951	0.0412219	0.0425075	0.0465658	0.042576	0.0329412	0.0354086	0.0304083	0.0266667	0.0351906	0.0358779	0.0325353	0.0438441	0.0446309	0.0357913	0.0518009	0.0463069	0.0553817	0.0524873	0.0554955	0.058557	0.0562458	0.0501747	0.0461382	0.0414747	0.0433086	0.0411837	0.0384522	0.0400733	0.047303	0.0367025	0.0529217	0.0594363	0.061749	0.0465216	0.0634243	0.072768	0.0698037	0.0531948	0.0495225	0.0487528	0.0443386	
jacana sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whimbrel	0.0339667	0.0345657	0.0275922	0.0238749	0.0240964	0.0314696	0.0225303	0.0235554	0.0343495	0.024447	0.0239714	0.0214706	0.0132296	0.0091225	0.0066667	0.0130336	0.0137405	0.0092081	0.0044287	0.0057047	0.007762	0.0089033	0.0099502	0.0053191	0.0074422	0.0043243	0.0076682	0.0083578	0.01302	0.0104512	0.0127406	0.0169723	0.0197287	0.0238501	0.0133578	0.0190573	0.0167179	0.0203969	0.0167484	0.0173565	0.0209134	0.0241752	0.0223901	0.0191793	0.0273843	0.0254687	0.0331633	0.029498	
Eurasian Curlew	0.004038	0.0051097	0.0060993	0.0052821	0.0028686	0.005194	0.0025997	0.0029444	0.0064405	0.0038805	0.0050089	0.005	0.0019455	8.688E-4	0.00125	0.0029326	0.0026718	9.208E-4	0.0013286	0.0010067	0.0012937	0.0015	7.654E-4	3.129E-4	0.0015668	0.0	0.0024399	0.0018071	0.0038107	0.0012745	0.0016265	0.0025361	0.0034525	0.0038939	0.0028811	0.0025523	0.0024981	0.0034914	0.0034722	0.003004	0.0068289	0.0054039	0.0027988	0.0031222	0.0022033	0.0031836	0.002551	0.002565	
Whimbrel/Eurasian Curlew	2.375E-4	0.0	0.0011618	6.338E-4	0.0	0.0	0.0	0.0	4.294E-4	0.0	7.156E-4	0.0	0.0	0.0	0.0	3.258E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.259E-4	0.0	2.549E-4	0.0	1.951E-4	4.932E-4	2.434E-4	5.238E-4	1.702E-4	1.922E-4	1.838E-4	2.042E-4	0.0	2.134E-4	0.0	5.598E-4	0.0	0.0	0.0	8.503E-4	1.832E-4	
Bar-tailed Godwit	0.0049881	0.0057109	0.0055184	0.0057046	0.0031555	0.005194	0.0037551	0.0044166	0.0090167	0.0046566	0.0042934	0.0047059	0.0023346	0.002172	8.333E-4	0.0013034	0.0026718	9.208E-4	8.857E-4	6.711E-4	8.624E-4	0.0016188	7.654E-4	6.258E-4	0.0015668	3.604E-4	6.971E-4	0.0018071	0.0034932	0.0012745	0.0016265	0.0027312	0.0027127	0.0080312	0.0047145	0.0059554	0.0067256	0.008269	0.0081699	0.0083445	0.0121639	0.0093857	0.0092359	0.0082516	0.0081838	0.0049522	0.0053855	0.0054965	
Black-tailed Godwit	0.0	9.017E-4	2.904E-4	8.451E-4	0.0	0.0	0.0	3.681E-4	4.294E-4	0.0	0.0	0.0015	3.891E-4	4.344E-4	8.333E-4	0.0	7.634E-4	6.139E-4	8.857E-4	6.711E-4	0.0	0.0	3.827E-4	6.258E-4	3.917E-4	0.0	3.486E-4	0.0	3.176E-4	2.549E-4	2.711E-4	3.902E-4	4.932E-4	2.434E-4	0.0	3.403E-4	1.922E-4	0.0	0.0015	3.338E-4	0.0	0.0015	0.0011195	0.0	0.001259	3.537E-4	8.503E-4	9.161E-4	
Hudsonian Godwit	0.0	0.0	0.0	2.113E-4	0.0015	0.0	0.0015	3.681E-4	8.587E-4	3.88E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.832E-4	
godwit sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.669E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Asian Dowitcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	2.799E-4	8.921E-4	0.0	0.0	0.0	0.0	
Great Snipe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.042E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
African Snipe	0.0147268	0.0162308	0.0165553	0.0175364	0.0114745	0.0128323	0.0132871	0.0147221	0.0150279	0.0182383	0.0218247	0.0097059	0.0132296	0.0095569	0.0095833	0.0074943	0.0141221	0.014426	0.0106289	0.0097315	0.0155239	0.0084986	0.010333	0.0147059	0.0160595	0.0140541	0.0181248	0.009939	0.0133376	0.0130003	0.0097587	0.0115099	0.0160296	0.0087613	0.0128339	0.0124213	0.0130669	0.0128629	0.0218546	0.0190254	0.0187793	0.0241752	0.0173524	0.0167261	0.0157381	0.0155642	0.0170068	0.0135581	
snipe sp.	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Phalarope	4.751E-4	9.017E-4	2.904E-4	0.0015	0.0	9.166E-4	0.0	0.0014722	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red Phalarope	0.0	0.0	2.904E-4	0.0025354	8.606E-4	6.111E-4	0.0034662	0.0033125	0.0017175	7.761E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010209	3.843E-4	1.838E-4	0.0	0.0	2.134E-4	0.0015	2.799E-4	0.0	0.0	0.0015	2.834E-4	0.0	
Red-necked Phalarope	0.0016627	0.0018034	5.809E-4	0.0019015	8.606E-4	0.0018332	5.777E-4	0.0044166	0.0021468	0.0011641	0.0010733	0.0014706	0.0	0.0013032	0.0016667	9.775E-4	0.0015267	0.0015	0.0	3.356E-4	0.0	8.094E-4	7.654E-4	0.0	0.0	3.604E-4	3.486E-4	0.0	6.351E-4	2.549E-4	0.0	0.0011705	4.932E-4	4.867E-4	0.0015	0.0	1.922E-4	5.513E-4	4.085E-4	1.669E-4	0.0	5.688E-4	8.396E-4	0.0011151	0.0015738	0.0014149	5.669E-4	0.0014657	
Terek Sandpiper	0.0023753	0.0012023	0.0011618	0.0023241	8.606E-4	0.0021387	8.666E-4	0.0044166	0.0025762	0.0038805	0.0014311	0.0026471	0.0023346	8.688E-4	0.0015	0.0013034	0.001145	6.139E-4	8.857E-4	0.0	0.0	4.047E-4	0.0	0.0	3.917E-4	0.0	0.0	2.259E-4	0.0	0.0	2.711E-4	9.754E-4	7.398E-4	9.735E-4	5.238E-4	0.0010209	7.686E-4	0.0011025	0.0010212	0.0013351	0.0019206	0.0028441	0.0030786	0.0011151	0.0022033	0.0010612	0.0031179	0.0020154	
Common Sandpiper	0.036342	0.0456868	0.0406622	0.0348616	0.0329891	0.0498014	0.0335066	0.0320206	0.0425075	0.0337602	0.027907	0.0161765	0.0159533	0.0112945	0.0029167	0.0042359	0.0015267	3.069E-4	0.0	0.0	8.624E-4	0.0015	7.654E-4	6.258E-4	7.834E-4	7.207E-4	0.0010457	0.0042918	0.0111146	0.0183533	0.0243969	0.0251658	0.0246609	0.0279873	0.0269775	0.0323294	0.0359339	0.0358324	0.0518791	0.0458945	0.0424669	0.0494881	0.0514973	0.058876	0.0431224	0.0371418	0.0388322	0.0414071	
Green Sandpiper	0.0011876	0.0012023	0.0	6.338E-4	0.0	3.055E-4	0.0	0.0	0.0	3.88E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951E-4	0.0015	4.867E-4	0.0013096	8.508E-4	0.0019216	3.675E-4	8.17E-4	1.669E-4	2.134E-4	0.0011377	0.0011195	0.0013381	3.148E-4	0.0010612	2.834E-4	7.329E-4	
Marsh Sandpiper	0.0166271	0.023144	0.0203311	0.020917	0.0157774	0.0152765	0.0161756	0.013618	0.016316	0.0128056	0.0078712	0.0064706	0.0085603	0.0034752	0.0045833	0.0016292	0.0019084	0.0015347	0.0026572	3.356E-4	0.0	0.0015	0.0015	0.0015	0.0015	0.0018018	0.0020913	0.0018071	0.005081	0.0045883	0.0078612	0.0087788	0.0135635	0.0150888	0.0133578	0.014293	0.0159493	0.0152517	0.0210376	0.0200267	0.0247546	0.0236064	0.0310663	0.0323372	0.0254958	0.025115	0.024093	0.0208868	
Wood Sandpiper	0.052019	0.0616171	0.0569271	0.0528206	0.0484796	0.0641613	0.0447718	0.0430622	0.0485187	0.0523865	0.0579606	0.0397059	0.0361868	0.0264987	0.0158333	0.0084718	0.0030534	6.139E-4	8.857E-4	6.711E-4	4.312E-4	0.0012141	3.827E-4	3.129E-4	0.0011751	7.207E-4	0.0017428	0.0060989	0.0095268	0.019118	0.0238547	0.0273117	0.0313194	0.0318812	0.0309062	0.0403267	0.0378555	0.0435502	0.0563725	0.058745	0.0486556	0.0617179	0.0671704	0.0744871	0.0613787	0.0456314	0.0493197	0.0498351	
